code,nom,departement,surface_ha,foret_ha,taux_boisement,score,total_perturb_ha,taux_coupe_annuel
01205,,,969.397,538.518,55.552,E,1730.55,41.465
01206,Lantenay,01,645.168,327.255,50.724,D,14.13,0.557
01207,Lapeyrouse,01,2013.122,179.84,8.933,E,5.5,0.395
01208,Lavours,01,617.003,242.489,39.301,D,21.04,1.12
01209,Léaz,01,1139.322,712.788,62.562,A,0.45,0.008
01210,Lélex,01,1773.115,1416.489,79.887,B,16.92,0.154
01211,Lent,01,3166.07,1147.303,36.237,C,30.44,0.342
01212,Lescheroux,01,2003.407,278.537,13.903,D,11.9,0.551
01213,Leyment,01,1433.934,370.703,25.852,C,10.53,0.367
01214,Leyssard,01,932.724,572.21,61.348,B,7.31,0.165
01215,Surjoux-Lhopital,01,368.738,225.899,61.263,C,7.86,0.449
01216,Lhuis,01,2462.164,1467.715,59.611,B,7.26,0.064
01218,,,707.09,492.046,69.587,E,1235.4,32.397
01219,Lompnas,01,1264.825,875.364,69.208,A,6.2,0.091
01221,,,1134.17,627.942,55.366,E,1546.6,31.78
01224,Loyettes,01,2131.838,273.319,12.821,D,0.43,0.02
01225,Lurcy,01,483.733,7.03,1.453,E,0.08,0.147
01227,Magnieu,01,624.646,219.554,35.148,C,7.26,0.427
01228,Maillat,01,1156.208,696.332,60.225,D,36.91,0.684
01229,Malafretaz,01,931.11,97.071,10.425,D,0.49,0.065
01230,Mantenay-Montlin,01,1086.455,141.22,12.998,D,10.77,0.984
01231,Manziat,01,1273.003,188.763,14.828,E,18.95,1.295
01232,Marboz,01,4040.039,597.087,14.779,D,8.34,0.18
01233,Marchamp,01,1324.133,905.812,68.408,B,10.39,0.148
01234,Marignieu,01,354.994,185.326,52.205,B,0.67,0.047
01235,Marlieux,01,1716.22,169.163,9.857,E,1.92,0.146
01236,Marsonnas,01,1836.536,200.269,10.905,D,6.27,0.404
01237,Martignat,01,1304.316,952.574,73.032,C,30.54,0.414
01238,Massieux,01,321.658,7.954,2.473,E,0.87,1.411
01239,Massignieu-de-Rives,01,907.267,362.438,39.948,D,16.17,0.576
01240,Matafelon-Granges,01,2176.459,1454.776,66.841,B,19.76,0.175
01241,Meillonnas,01,1785.552,765.027,42.845,B,8.06,0.136
01242,Mérignat,01,311.935,150.784,48.338,B,0.6,0.051
01243,Messimy-sur-Saône,01,585.229,37.101,6.339,E,4.1,1.426
01244,Meximieux,01,1372.949,133.138,9.697,E,5.6,0.543
01245,Bohas-Meyriat-Rignat,01,2334.052,1139.988,48.842,C,28.7,0.325
01246,Mézériat,01,1924.344,162.554,8.447,E,9.47,0.752
01247,Mijoux,01,2180.662,1533.159,70.307,A,8.74,0.074
01248,Mionnay,01,2012.339,343.427,17.066,D,10.51,0.395
01249,Miribel,01,2437.05,407.066,16.703,D,25.26,0.801
01250,Misérieux,01,750.035,79.458,10.594,D,6.38,1.036
01252,Mogneneins,01,851.457,100.068,11.753,D,8.14,1.05
01254,Montagnat,01,1385.579,500.482,36.121,D,20.35,0.525
01255,Montagnieu,01,622.052,354.331,56.962,B,0.91,0.033
01257,Montanges,01,1370.503,1009.249,73.641,C,33.69,0.431
01258,Montceaux,01,1004.007,128.705,12.819,D,10.99,1.102
01259,Montcet,01,650.36,74.487,11.453,D,2.13,0.369
